item_code,item_name,category,unit_of_measure,current_price,supplier_name,brand,notes,is_active,needs_pricing_review,price_last_updated_at
BSF1500,1000 X 500 Barrier Screen Fireguard,"",each,64.0455,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF10600,1000 X 600 Barrier Screen Fireguard,"",each,71.3727,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF10700,1000 X 700 Barrier Screen Fireguard,"",each,59.4273,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF10800,1000 X 800 Barrier Screen Fireguard,"",each,86.0091,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF10900,1000 X 900 Barrier Screen Fireguard,"",each,73.0273,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF101000,1000 X 1000 Barrier Screen Fireguard,"",each,71.4818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF101100,1000 X 1100 Barrier Screen Fireguard,"",each,75.4909,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF101200,1000 X 1200 Barrier Screen Fireguard,"",each,79.5091,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF101300,1000 X 1300 Barrier Screen Fireguard,"",each,83.5182,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF101400,1000 X 1400 Barrier Screen Fireguard,"",each,87.5364,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF101500,1000 X 1500 Barrier Screen Fireguard,"",each,99.1091,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF11300,1100 X 300 Barrier Screen Fireguard,"",each,44.6545,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF11400,1100 X 400 Barrier Screen Fireguard,"",each,49.3818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF11500,1100 X 500 Barrier Screen Fireguard,"",each,53.7273,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF11600,1100 X 600 Barrier Screen Fireguard,"",each,58.0909,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF11700,1100 X 700 Barrier Screen Fireguard,"",each,62.4364,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF11800,1100 X 800 Barrier Screen Fireguard,"",each,66.7909,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF11900,1100 X 900 Barrier Screen Fireguard,"",each,71.1364,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF111000,1100 X 1000 Barrier Screen Fireguard,"",each,75.4909,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF111200,1100 X 1200 Barrier Screen Fireguard,"",each,84.2,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF111300,1100 X 1300 Barrier Screen Fireguard,"",each,88.5545,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF111400,1100 X 1400 Barrier Screen Fireguard,"",each,92.9,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF111500,1100 X 1500 Barrier Screen Fireguard,"",each,97.2636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF111100,1100 X 1100 Barrier Screen Fireguard,"",each,79.8455,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF12300,1200 X 300 Barrier Screen Fireguard,"",each,53.0727,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF12400,1200 X 400 Barrier Screen Fireguard,"",each,51.3818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF12500,1200 X 500 Barrier Screen Fireguard,"",each,71.3727,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF12600,1200 X 600 Barrier Screen Fireguard,"",each,78.6909,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF12700,1200 X 700 Barrier Screen Fireguard,"",each,70.8545,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF12800,1200 X 800 Barrier Screen Fireguard,"",each,96.9909,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF12900,1200 X 900 Barrier Screen Fireguard,"",each,106.1364,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF121000,1200 X 1000 Barrier Screen Fireguard,"",each,79.5091,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF121100,1200 X 1100 Barrier Screen Fireguard,"",each,91.1545,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF121200,1200 X 1200 Barrier Screen Fireguard,"",each,96.2182,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF121300,1200 X 1300 Barrier Screen Fireguard,"",each,93.5818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF121400,1200 X 1400 Barrier Screen Fireguard,"",each,98.2727,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF121500,1200 X 1500 Barrier Screen Fireguard,"",each,111.4545,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF13300,1300 X 300 Barrier Screen Fireguard,"",each,47.9818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF13400,1300 X 400 Barrier Screen Fireguard,"",each,53.3818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF13500,1300 X 500 Barrier Screen Fireguard,"",each,58.4091,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF13600,1300 X 600 Barrier Screen Fireguard,"",each,63.4273,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF13700,1300 X 700 Barrier Screen Fireguard,"",each,68.4636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF13800,1300 X 800 Barrier Screen Fireguard,"",each,73.4818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF13900,1300 X 900 Barrier Screen Fireguard,"",each,78.5091,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF131000,1300 X 1000 Barrier Screen Fireguard,"",each,83.5273,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF131100,1300 X 1100 Barrier Screen Fireguard,"",each,88.5636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF131200,1300 X 1200 Barrier Screen Fireguard,"",each,93.5818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF131300,1300 X 1300 Barrier Screen Fireguard,"",each,98.6091,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF131400,1300 X 1400 Barrier Screen Fireguard,"",each,103.6273,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF131500,1300 X 1500 Barrier Screen Fireguard,"",each,108.6636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF14300,1400 X 300 Barrier Screen Fireguard,"",each,49.6364,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF14400,1400 X 400 Barrier Screen Fireguard,"",each,55.3818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF14500,1400 X 500 Barrier Screen Fireguard,"",each,60.7364,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF14600,1400 X 600 Barrier Screen Fireguard,"",each,66.1,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF14700,1400 X 700 Barrier Screen Fireguard,"",each,71.4636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF14800,1400 X 800 Barrier Screen Fireguard,"",each,76.8273,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF14900,1400 X 900 Barrier Screen Fireguard,"",each,82.1909,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF141000,1400 X 1000 Barrier Screen Fireguard,"",each,87.5545,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF141100,1400 X 1100 Barrier Screen Fireguard,"",each,92.9091,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF141200,1400 X 1200 Barrier Screen Fireguard,"",each,98.2727,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF141300,1400 X 1300 Barrier Screen Fireguard,"",each,103.6273,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF141400,1400 X 1400 Barrier Screen Fireguard,"",each,109.0,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF141500,1400 X 1500 Barrier Screen Fireguard,"",each,114.3636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF15300,1500 X 300 Barrier Screen Fireguard,"",each,55.5364,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF15400,1500 X 400 Barrier Screen Fireguard,"",each,57.3818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF15500,1500 X 500 Barrier Screen Fireguard,"",each,63.0818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF15600,1500 X 600 Barrier Screen Fireguard,"",each,74.4545,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF15700,1500 X 700 Barrier Screen Fireguard,"",each,74.4727,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF15800,1500 X 800 Barrier Screen Fireguard,"",each,80.1727,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF15900,1500 X 900 Barrier Screen Fireguard,"",each,92.9545,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF151000,1500 X 1000 Barrier Screen Fireguard,"",each,91.5727,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF151100,1500 X 1100 Barrier Screen Fireguard,"",each,97.2727,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF151200,1500 X 1200 Barrier Screen Fireguard,"",each,102.9636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF151300,1500 X 1300 Barrier Screen Fireguard,"",each,108.6636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF151400,1500 X 1400 Barrier Screen Fireguard,"",each,114.3636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF151500,1500 X 1500 Barrier Screen Fireguard,"",each,120.0636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF16300,1600 X 300 Barrier Screen Fireguard,"",each,52.9727,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF16400,1600 X 400 Barrier Screen Fireguard,"",each,59.3818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF16500,1600 X 500 Barrier Screen Fireguard,"",each,65.4091,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF16600,1600 X 600 Barrier Screen Fireguard,"",each,71.4545,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF16700,1600 X 700 Barrier Screen Fireguard,"",each,77.4818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF16800,1600 X 800 Barrier Screen Fireguard,"",each,83.5182,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF16900,1600 X 900 Barrier Screen Fireguard,"",each,89.5545,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF161000,1600 X 1000 Barrier Screen Fireguard,"",each,95.5909,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF161100,1600 X 1100 Barrier Screen Fireguard,"",each,101.6182,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF161200,1600 X 1200 Barrier Screen Fireguard,"",each,107.6545,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF161300,1600 X 1300 Barrier Screen Fireguard,"",each,113.6909,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF161400,1600 X 1400 Barrier Screen Fireguard,"",each,119.7182,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF161500,1600 X 1500 Barrier Screen Fireguard,"",each,125.7636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF17300,1700 X 300 Barrier Screen Fireguard,"",each,54.6273,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF17400,1700 X 400 Barrier Screen Fireguard,"",each,61.3818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF17500,1700 X 500 Barrier Screen Fireguard,"",each,67.7545,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF17600,1700 X 600 Barrier Screen Fireguard,"",each,74.1182,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF17700,1700 X 700 Barrier Screen Fireguard,"",each,80.4909,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF17800,1700 X 800 Barrier Screen Fireguard,"",each,86.8636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF17900,1700 X 900 Barrier Screen Fireguard,"",each,93.2273,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF171000,1700 X 1000 Barrier Screen Fireguard,"",each,99.6,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF171100,1700 X 1100 Barrier Screen Fireguard,"",each,105.9727,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF171200,1700 X 1200 Barrier Screen Fireguard,"",each,112.3364,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF171300,1700 X 1300 Barrier Screen Fireguard,"",each,118.7182,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF171400,1700 X 1400 Barrier Screen Fireguard,"",each,125.0909,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF171500,1700 X 1500 Barrier Screen Fireguard,"",each,131.4636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF18300,1800 X 300 Barrier Screen Fireguard,"",each,56.3,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF18400,1800 X 400 Barrier Screen Fireguard,"",each,63.3818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF18500,1800 X 500 Barrier Screen Fireguard,"",each,70.0909,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF18600,1800 X 600 Barrier Screen Fireguard,"",each,83.1273,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF18700,1800 X 700 Barrier Screen Fireguard,"",each,83.5,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF18800,1800 X 800 Barrier Screen Fireguard,"",each,90.2091,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF18900,1800 X 900 Barrier Screen Fireguard,"",each,96.9182,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF181000,1800 X 1000 Barrier Screen Fireguard,"",each,103.6182,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF181100,1800 X 1100 Barrier Screen Fireguard,"",each,110.3273,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF181200,1800 X 1200 Barrier Screen Fireguard,"",each,126.7,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF181300,1800 X 1300 Barrier Screen Fireguard,"",each,123.7364,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF181400,1800 X 1400 Barrier Screen Fireguard,"",each,130.4545,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF181500,1800 X 1500 Barrier Screen Fireguard,"",each,137.1636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF19300,1900 X 300 Barrier Screen Fireguard,"",each,57.9636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF19400,1900 X 400 Barrier Screen Fireguard,"",each,65.3818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF19500,1900 X 500 Barrier Screen Fireguard,"",each,72.4182,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF19600,1900 X 600 Barrier Screen Fireguard,"",each,79.4727,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF19700,1900 X 700 Barrier Screen Fireguard,"",each,86.5091,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF19800,1900 X 800 Barrier Screen Fireguard,"",each,93.5545,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF19900,1900 X 900 Barrier Screen Fireguard,"",each,100.6,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF191000,1900 X 1000 Barrier Screen Fireguard,"",each,107.6364,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF191100,1900 X 1100 Barrier Screen Fireguard,"",each,114.6818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF191200,1900 X 1200 Barrier Screen Fireguard,"",each,121.7273,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF191300,1900 X 1300 Barrier Screen Fireguard,"",each,128.7727,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF191400,1900 X 1400 Barrier Screen Fireguard,"",each,135.8091,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF191500,1900 X 1500 Barrier Screen Fireguard,"",each,142.8636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF20300,2000 X 300 Barrier Screen Fireguard,"",each,59.6182,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF20400,2000 X 400 Barrier Screen Fireguard,"",each,67.3818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF20500,2000 X 500 Barrier Screen Fireguard,"",each,74.7636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF20600,2000 X 600 Barrier Screen Fireguard,"",each,82.1364,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF20700,2000 X 700 Barrier Screen Fireguard,"",each,89.5182,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF20800,2000 X 800 Barrier Screen Fireguard,"",each,96.9,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF20900,2000 X 900 Barrier Screen Fireguard,"",each,104.2818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF201000,2000 X 1000 Barrier Screen Fireguard,"",each,111.6636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF201100,2000 X 1100 Barrier Screen Fireguard,"",each,119.0364,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF201200,2000 X 1200 Barrier Screen Fireguard,"",each,126.4182,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF201300,2000 X 1300 Barrier Screen Fireguard,"",each,133.8,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF201400,2000 X 1400 Barrier Screen Fireguard,"",each,141.1818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
BSF201500,2000 X 1500 Barrier Screen Fireguard,"",each,148.5636,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
FSF6300,600 X 300 Fly Screen Fireguard,"",Each,23.4909,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
FSF6400,600 X 400 Fly Screen Fireguard,"",Each,21.4818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
FSF6600,600 X 600 Fly Screen Fireguard,"",Each,25.5818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
FSF6700,600 X 700 Fly Screen Fireguard,"",Each,26.0,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
FSF6900,600 X 900 Fly Screen Fireguard,"",Each,26.8818,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
FSF61000,600 X 1000 Fly Screen Fireguard,"",Each,23.7364,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
FSF61200,600 X 1200 Fly Screen Fireguard,"",Each,24.5,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
FSF61500,600 X 1500 Fly Screen Fireguard,"",Each,25.6273,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
FSF7300,700 X 300 Fly Screen Fireguard,"",Each,20.7727,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
FSF7400,700 X 400 Fly Screen Fireguard,"",Each,21.8364,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
FSF7600,700 X 600 Fly Screen Fireguard,"",Each,22.6182,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
